date,articleNo,title,type,deposit,rent,area_m2,floor,address,realtor,postedYmd,updatedYmd,link
"20250810","2538527472","일반원룸","원룸","300","46","19.84","4/5","","더리치공인중개사사무소","","","https://m.land.naver.com/article/info/2538527472"
"20250810","2538348385","일반원룸","원룸","5,000","20","16.52","1/4","","다모아부동산공인중개사사무소","","","https://m.land.naver.com/article/info/2538348385"
"20250810","2538020175","일반원룸","원룸","500","40","19.83","2/3","","신정사거리공인중개사사무소","","","https://m.land.naver.com/article/info/2538020175"
"20250810","2538344237","일반원룸","원룸","5,000","30","19.8","2/4","","다모아부동산공인중개사사무소","","","https://m.land.naver.com/article/info/2538344237"
"20250810","2538169285","일반원룸","원룸","200","43","19.17","4/5","","THE로드공인중개사사무소","","","https://m.land.naver.com/article/info/2538169285"
"20250810","2537725587","일반원룸","원룸","2,000","70","30","3/5","","목동해얼공인중개사사무소","","","https://m.land.naver.com/article/info/2537725587"
"20250810","2537713316","일반원룸","원룸","500","40","18.18","2/2","","더리치공인중개사사무소","","","https://m.land.naver.com/article/info/2537713316"
"20250810","2537529264","일반원룸","원룸","3,000","55","23.32","3/4","","THE로드공인중개사사무소","","","https://m.land.naver.com/article/info/2537529264"
"20250810","2537524515","일반원룸","원룸","1,000","76","36","2/5","","THE로드공인중개사사무소","","","https://m.land.naver.com/article/info/2537524515"
"20250810","2537536862","일반원룸","원룸","1,000","38","23.14","B1/3","","열린공인중개사사무소","","","https://m.land.naver.com/article/info/2537536862"
"20250810","2537505939","일반원룸","원룸","5,000","20","17.4","1/4","","홈즈공인중개사사무소","","","https://m.land.naver.com/article/info/2537505939"
"20250810","2537362607","일반원룸","원룸","3,000","40","16.52","저/3","","삼성공인중개사사무소","","","https://m.land.naver.com/article/info/2537362607"
"20250810","2542869859","일반원룸","원룸","1,000","50","20","2/4","","한솔공인중개사사무소","","","https://m.land.naver.com/article/info/2542869859"
"20250810","2542787896","일반원룸","원룸","1,000","45","19","3/4","","스타공인중개사 사무소","","","https://m.land.naver.com/article/info/2542787896"
"20250810","2542464296","일반원룸","원룸","4,000","20","20","3/5","","김소윤부동산공인중개사사무소","","","https://m.land.naver.com/article/info/2542464296"
"20250810","2542229715","일반원룸","원룸","1,000","55","30","2/5","","솔공인중개사사무소","","","https://m.land.naver.com/article/info/2542229715"
"20250810","2542086284","일반원룸","원룸","1,000","65","24.36","3/5","","열린공인중개사사무소","","","https://m.land.naver.com/article/info/2542086284"
"20250810","2542085950","일반원룸","원룸","500","35","21","저/6","","열린공인중개사사무소","","","https://m.land.naver.com/article/info/2542085950"
"20250810","2541862670","일반원룸","원룸","4,000","20","23","2/5","","한솔공인중개사사무소","","","https://m.land.naver.com/article/info/2541862670"
"20250810","2541888841","일반원룸","원룸","1,000","55","23","저/6","","목동부동산공인중개사사무소","","","https://m.land.naver.com/article/info/2541888841"
"20250810","2541868640","일반원룸","원룸","500","55","21","2/5","","목동역월드공인중개사사무소","","","https://m.land.naver.com/article/info/2541868640"
"20250810","2541397231","일반원룸","원룸","1,000","70","30","2/4","","홍익공인중개사사무소","","","https://m.land.naver.com/article/info/2541397231"
"20250810","2540912801","일반원룸","원룸","500","45","20","4/5","","목동다올공인중개사사무소","","","https://m.land.naver.com/article/info/2540912801"
"20250810","2540653083","일반원룸","원룸","1,000","65","24.75","2/5","","홍익공인중개사사무소","","","https://m.land.naver.com/article/info/2540653083"
"20250810","2540204717","일반원룸","원룸","1,000","50","20","3/4","","현대공인중개사사무소","","","https://m.land.naver.com/article/info/2540204717"
"20250810","2539542861","일반원룸","원룸","1,000","65","22","3/7","","현대공인중개사사무소","","","https://m.land.naver.com/article/info/2539542861"
"20250810","2538718239","일반원룸","원룸","1,000","50","30","4/5","","리치공인중개사사무소","","","https://m.land.naver.com/article/info/2538718239"
"20250810","2537561763","일반원룸","원룸","300","35","16","B1/6","","소망공인중개사사무소","","","https://m.land.naver.com/article/info/2537561763"
"20250810","2537570873","일반원룸","원룸","500","58","21.78","2/5","","현대공인중개사사무소","","","https://m.land.naver.com/article/info/2537570873"
"20250810","2537071679","일반원룸","원룸","1,000","44","21.11","3/5","","현대공인중개사사무소","","","https://m.land.naver.com/article/info/2537071679"
"20250810","2542317476","일반원룸","원룸","1,000","44","21.11","3/5","","월드 공인중개사사무소","","","https://m.land.naver.com/article/info/2542317476"
"20250810","2542210124","일반원룸","원룸","500","40","19.8","2/4","","대우푸르지오공인중개사사무소","","","https://m.land.naver.com/article/info/2542210124"
"20250810","2542389054","일반원룸","원룸","500","48","21","저/3","","다모하부동산공인중개사사무소","","","https://m.land.naver.com/article/info/2542389054"
"20250810","2542389585","일반원룸","원룸","500","38","19","B1/4","","다모하부동산공인중개사사무소","","","https://m.land.naver.com/article/info/2542389585"
"20250810","2542316352","일반원룸","원룸","1,000","50","19.83","2/5","","월드 공인중개사사무소","","","https://m.land.naver.com/article/info/2542316352"
"20250810","2542319309","일반원룸","원룸","500","50","23.5","2/4","","월드 공인중개사사무소","","","https://m.land.naver.com/article/info/2542319309"
"20250810","2542671794","일반원룸","원룸","1,000","45","19.84","3/3","","친구공인중개사사무소","","","https://m.land.naver.com/article/info/2542671794"
"20250810","2542303673","일반원룸","원룸","1,000","50","18.5","2/4","","다모하부동산공인중개사사무소","","","https://m.land.naver.com/article/info/2542303673"
"20250810","2541946892","일반원룸","원룸","5,000","65","24","2/5","","다모하부동산공인중개사사무소","","","https://m.land.naver.com/article/info/2541946892"
"20250810","2542031799","일반원룸","원룸","","48","19.83","고/4","","도원공인중개사사무소","","","https://m.land.naver.com/article/info/2542031799"
"20250810","2540188331","일반원룸","원룸","500","38","19","저/4","","하늘공인중개사무소","","","https://m.land.naver.com/article/info/2540188331"
"20250810","2541816729","일반원룸","원룸","2,000","50","17.67","중/8","","다모하부동산공인중개사사무소","","","https://m.land.naver.com/article/info/2541816729"
"20250810","2541831797","일반원룸","원룸","1,000","45","20","중/3","","하늘공인중개사무소","","","https://m.land.naver.com/article/info/2541831797"
"20250810","2541618686","일반원룸","원룸","100","36","19.83","고/4","","도원공인중개사사무소","","","https://m.land.naver.com/article/info/2541618686"
"20250810","2539690343","일반원룸","원룸","500","40","19","저/3","","다모하부동산공인중개사사무소","","","https://m.land.naver.com/article/info/2539690343"
"20250810","2539691913","일반원룸","원룸","2,000","40","21","고/4","","다모하부동산공인중개사사무소","","","https://m.land.naver.com/article/info/2539691913"
"20250810","2539807600","일반원룸","원룸","3,000","30","19.83","중/4","","하늘공인중개사무소","","","https://m.land.naver.com/article/info/2539807600"
"20250810","2541591050","일반원룸","원룸","500","43","22","B1/3","","다모하부동산공인중개사사무소","","","https://m.land.naver.com/article/info/2541591050"
"20250810","2541589788","일반원룸","원룸","1,000","45","22","고/3","","다모하부동산공인중개사사무소","","","https://m.land.naver.com/article/info/2541589788"
"20250810","2541589269","일반원룸","원룸","500","40","22","저/3","","다모하부동산공인중개사사무소","","","https://m.land.naver.com/article/info/2541589269"
"20250810","2539535657","일반원룸","원룸","1,000","50","18.16","2/3","","안녕내집부동산공인중개사사무소","","","https://m.land.naver.com/article/info/2539535657"
"20250810","2541381529","일반원룸","원룸","50","40","19.83","고/4","","도원공인중개사사무소","","","https://m.land.naver.com/article/info/2541381529"
"20250810","2540814685","일반원룸","원룸","1,000","50","18.64","3/4","","황금공인중개사사무소","","","https://m.land.naver.com/article/info/2540814685"
"20250810","2538419733","일반원룸","원룸","1,000","50","20","중/5","","하늘공인중개사무소","","","https://m.land.naver.com/article/info/2538419733"
"20250810","2538369783","일반원룸","원룸","500","40","18.16","B1/3","","안녕내집부동산공인중개사사무소","","","https://m.land.naver.com/article/info/2538369783"
"20250810","2539786509","일반원룸","원룸","500","35","21.48","중/5","","하늘공인중개사무소","","","https://m.land.naver.com/article/info/2539786509"
"20250810","2539221049","일반원룸","원룸","5,000","20","18","4/5","","다모하부동산공인중개사사무소","","","https://m.land.naver.com/article/info/2539221049"
"20250810","2538678802","일반원룸","원룸","5,000","50","25","3/4","","다모하부동산공인중개사사무소","","","https://m.land.naver.com/article/info/2538678802"
"20250810","2538371372","일반원룸","원룸","2,000","20","21","저/4","","다모하부동산공인중개사사무소","","","https://m.land.naver.com/article/info/2538371372"
"20250810","2537500327","일반원룸","원룸","1,000","50","21.49","1/3","","허브부동산공인중개사사무소","","","https://m.land.naver.com/article/info/2537500327"
"20250810","2537499827","일반원룸","원룸","300","35","16.53","B1/4","","허브부동산공인중개사사무소","","","https://m.land.naver.com/article/info/2537499827"
"20250810","2539791176","일반원룸","원룸","1,000","50","19.8","1/4","","동아공인중개사사무소","","","https://m.land.naver.com/article/info/2539791176"
"20250810","2539792682","일반원룸","원룸","1,000","50","18.5","2/3","","동아공인중개사사무소","","","https://m.land.naver.com/article/info/2539792682"
"20250810","2539790655","일반원룸","원룸","3,000","30","18.5","2/4","","동아공인중개사사무소","","","https://m.land.naver.com/article/info/2539790655"
"20250810","2539793757","일반원룸","원룸","500","38","18","B1/5","","동아공인중개사사무소","","","https://m.land.naver.com/article/info/2539793757"
"20250810","2539791875","일반원룸","원룸","1,000","50","18.5","2/5","","동아공인중개사사무소","","","https://m.land.naver.com/article/info/2539791875"
"20250810","2538955395","일반원룸","원룸","1,000","50","19.8","2/3","","동아공인중개사사무소","","","https://m.land.naver.com/article/info/2538955395"
"20250810","2538956147","일반원룸","원룸","1,000","55","23.5","3/3","","동아공인중개사사무소","","","https://m.land.naver.com/article/info/2538956147"
"20250810","2538024096","일반원룸","원룸","1,000","50","18.5","2/4","","동아공인중개사사무소","","","https://m.land.naver.com/article/info/2538024096"
"20250810","2542855728","도시형생활주택","원룸","1,000","45","22.52","중/5","","아스크성공공인중개사사무소","","","https://m.land.naver.com/article/info/2542855728"
"20250810","2542709629","일반원룸","원룸","3,700","25","12.46","4/10","","여의도생생공인중개사사무소","","","https://m.land.naver.com/article/info/2542709629"
"20250810","2542075055","일반원룸","원룸","1,000","50","12.46","저/10","","대상부동산 공인중개사사무소","","","https://m.land.naver.com/article/info/2542075055"
"20250810","2542043023","일반원룸","원룸","1,000","50","12.46","2/10","","별공인중개사사무소","","","https://m.land.naver.com/article/info/2542043023"
"20250810","2541759605","일반원룸","원룸","3,700","30","18","중/10","","성원부동산공인중개사사무소","","","https://m.land.naver.com/article/info/2541759605"
"20250810","2541498888","일반원룸","원룸","3,000","40","12.46","2/10","","로얄공인중개사사무소","","","https://m.land.naver.com/article/info/2541498888"
"20250810","2541267574","일반원룸","원룸","500","55","23.14","3/4","","별공인중개사사무소","","","https://m.land.naver.com/article/info/2541267574"
"20250810","2541257521","일반원룸","원룸","3,700","30","17.68","중/10","","대상부동산 공인중개사사무소","","","https://m.land.naver.com/article/info/2541257521"
"20250810","2542156827","오피스텔","원룸","3,700","35","12.46","4/10","","뉴신성공인중개사사무소","","","https://m.land.naver.com/article/info/2542156827"
"20250810","2542146159","오피스텔","원룸","1,000","50","12.46","2/10","","뉴신성공인중개사사무소","","","https://m.land.naver.com/article/info/2542146159"
"20250810","2540808386","일반원룸","원룸","1,000","45","18","3/5","","대주부동산공인중개사사무소","","","https://m.land.naver.com/article/info/2540808386"
"20250810","2540767465","일반원룸","원룸","500","40","19","고/5","","다모하부동산공인중개사사무소","","","https://m.land.naver.com/article/info/2540767465"
"20250810","2542494871","일반원룸","원룸","1,000","95","27.02","중/6","","다모하부동산공인중개사사무소","","","https://m.land.naver.com/article/info/2542494871"
"20250810","2542279684","일반원룸","원룸","1,000","58","20","4/5","","우신공인중개사사무소","","","https://m.land.naver.com/article/info/2542279684"
"20250810","2540356983","일반원룸","원룸","1,000","50","19","4/4","","별공인중개사사무소","","","https://m.land.naver.com/article/info/2540356983"
"20250810","2540096245","일반원룸","원룸","3,500","30","17.68","9/10","","로얄공인중개사사무소","","","https://m.land.naver.com/article/info/2540096245"
"20250810","2540056168","일반원룸","원룸","3,000","70","29.66","2/4","","뉴스타공인중개사사무소","","","https://m.land.naver.com/article/info/2540056168"
"20250810","2540021952","일반원룸","원룸","1,000","50","23.14","B1/5","","별공인중개사사무소","","","https://m.land.naver.com/article/info/2540021952"
"20250810","2541461654","일반원룸","원룸","1,000","40","18.62","중/5","","하나부동산공인중개사사무소","","","https://m.land.naver.com/article/info/2541461654"
"20250810","2539398551","일반원룸","원룸","500","53","24","저/4","","다모하부동산공인중개사사무소","","","https://m.land.naver.com/article/info/2539398551"
"20250810","2538964624","일반원룸","원룸","1,000","30","16.52","B1/4","","별공인중개사사무소","","","https://m.land.naver.com/article/info/2538964624"
"20250810","2538962699","일반원룸","원룸","4,000","45","19.83","4/4","","별공인중개사사무소","","","https://m.land.naver.com/article/info/2538962699"
"20250810","2538700870","일반원룸","원룸","3,700","25","12.46","4/10","","이안공인중개사사무소","","","https://m.land.naver.com/article/info/2538700870"
"20250810","2538678770","오피스텔","원룸","3,700","25","15.18","6/10","","로얄공인중개사사무소","","","https://m.land.naver.com/article/info/2538678770"
"20250810","2540021780","일반원룸","원룸","1,000","42","21.48","5/5","","별공인중개사사무소","","","https://m.land.naver.com/article/info/2540021780"
"20250810","2539803039","일반원룸","원룸","500","45","21","고/5","","하늘공인중개사무소","","","https://m.land.naver.com/article/info/2539803039"
"20250810","2540021504","일반원룸","원룸","500","45","21.48","5/5","","별공인중개사사무소","","","https://m.land.naver.com/article/info/2540021504"
"20250810","2539393992","일반원룸","원룸","700","35","18","3/4","","연세공인중개사사무소","","","https://m.land.naver.com/article/info/2539393992"
"20250810","2537539262","일반원룸","원룸","500","40","17.25","중/4","","다모하부동산공인중개사사무소","","","https://m.land.naver.com/article/info/2537539262"
"20250810","2539105018","일반원룸","원룸","5,000","40","26.4","3/4","","다모하부동산공인중개사사무소","","","https://m.land.naver.com/article/info/2539105018"
"20250810","2539071453","일반원룸","원룸","500","45","21.48","4/5","","별공인중개사사무소","","","https://m.land.naver.com/article/info/2539071453"
"20250810","2538685667","일반원룸","원룸","2,000","55","25","고/4","","다모하부동산공인중개사사무소","","","https://m.land.naver.com/article/info/2538685667"
"20250810","2538359357","원룸형 아파트","원룸","500","40","17.25","중/4","","천왕역공인중개사사무소","","","https://m.land.naver.com/article/info/2538359357"
"20250810","2537634283","일반원룸","원룸","1,000","58","25","3/3","","우신공인중개사사무소","","","https://m.land.naver.com/article/info/2537634283"
"20250810","2537470400","일반원룸","원룸","700","35","18","3/4","","연세삼성부동산중개사무소","","","https://m.land.naver.com/article/info/2537470400"
"20250810","2537482256","일반원룸","원룸","1,000","45","18","저/6","","미래공인중개사사무소","","","https://m.land.naver.com/article/info/2537482256"
"20250810","2542423733","일반원룸","원룸","500","30","21","1/3","","복덕방공인중개사사무소","","","https://m.land.naver.com/article/info/2542423733"
"20250810","2542424039","일반원룸","원룸","1,000","40","23","3/3","","복덕방공인중개사사무소","","","https://m.land.naver.com/article/info/2542424039"
"20250810","2537504379","일반원룸","원룸","500","40","17.25","2/4","","복덕방공인중개사사무소","","","https://m.land.naver.com/article/info/2537504379"
"20250810","2541821751","일반원룸","원룸","2,000","30","23.14","4/4","","부동산114공인중개사사무소","","","https://m.land.naver.com/article/info/2541821751"
"20250810","2541792425","일반원룸","원룸","3,000","15","16.52","4/6","","홈타운공인중개사사무소","","","https://m.land.naver.com/article/info/2541792425"
"20250810","2541135920","일반원룸","원룸","1,000","50","18.03","5/5","","부동산114공인중개사사무소","","","https://m.land.naver.com/article/info/2541135920"
"20250810","2540970450","일반원룸","원룸","500","40","17","2/4","","부동산114공인중개사사무소","","","https://m.land.naver.com/article/info/2540970450"
"20250810","2540972964","일반원룸","원룸","500","40","17","4/4","","부동산114공인중개사사무소","","","https://m.land.naver.com/article/info/2540972964"
"20250810","2540973449","일반원룸","원룸","300","22","13.22","4/4","","부동산114공인중개사사무소","","","https://m.land.naver.com/article/info/2540973449"
"20250810","2540819563","일반원룸","원룸","500","40","19","6/9","","부동산114공인중개사사무소","","","https://m.land.naver.com/article/info/2540819563"
"20250810","2542089670","기타","원룸","300","30","19.83","3/3","","대운공인중개사사무소","","","https://m.land.naver.com/article/info/2542089670"
"20250810","2542290553","일반원룸","원룸","1,000","45","21.6","3/5","","드림공인중개사무소","","","https://m.land.naver.com/article/info/2542290553"
"20250810","2540352632","일반원룸","원룸","300","29","13.22","3/4","","부동산114공인중개사사무소","","","https://m.land.naver.com/article/info/2540352632"
"20250810","2541129643","일반원룸","원룸","300","32","18.5","2/4","","홈타운공인중개사사무소","","","https://m.land.naver.com/article/info/2541129643"
"20250810","2540955084","일반원룸","원룸","500","40","20","2/5","","대지부동산공인중개사사무소","","","https://m.land.naver.com/article/info/2540955084"
"20250810","2540807659","일반원룸","원룸","500","45","12.9","4/4","","삼성공인중개사사무소","","","https://m.land.naver.com/article/info/2540807659"
"20250810","2538594181","일반원룸","원룸","5,000","25","18.03","4/5","","부동산114공인중개사사무소","","","https://m.land.naver.com/article/info/2538594181"
"20250810","2538299451","일반원룸","원룸","500","40","23","8/9","","대창공인중개사사무소","","","https://m.land.naver.com/article/info/2538299451"
"20250810","2539733153","일반원룸","원룸","1,000","50","36.73","고/4","","온수역성민공인중개사사무소","","","https://m.land.naver.com/article/info/2539733153"
"20250810","2539556258","일반원룸","원룸","900","40","13.4","고/7","","미래공인중개사사무소","","","https://m.land.naver.com/article/info/2539556258"
"20250810","2539200383","일반원룸","원룸","500","40","19","3/5","","홈타운공인중개사사무소","","","https://m.land.naver.com/article/info/2539200383"
"20250810","2539011037","일반원룸","원룸","1,000","50","36.73","4/4","","광개토공인중개사무소","","","https://m.land.naver.com/article/info/2539011037"
"20250810","2538669048","기타","원룸","300","25","23.14","중/2","","대운공인중개사사무소","","","https://m.land.naver.com/article/info/2538669048"
"20250810","2537716760","오피스텔","원룸","500","40","19.24","9/10","","삼성공인중개사사무소","","","https://m.land.naver.com/article/info/2537716760"
"20250810","2542526255","일반원룸","원룸","300","40","19","3/3","","대지부동산공인중개사사무소","","","https://m.land.naver.com/article/info/2542526255"
"20250810","2542524534","일반원룸","원룸","300","35","19","3/5","","대지부동산공인중개사사무소","","","https://m.land.naver.com/article/info/2542524534"
"20250810","2542660499","일반원룸","원룸","500","40","21.25","4/9","","상상부동산공인중개사사무소","","","https://m.land.naver.com/article/info/2542660499"
"20250810","2542526661","일반원룸","원룸","600","33","19.5","2/4","","대지부동산공인중개사사무소","","","https://m.land.naver.com/article/info/2542526661"
"20250810","2542668288","일반원룸","원룸","500","40","19.24","9/10","","삼성공인중개사사무소","","","https://m.land.naver.com/article/info/2542668288"
"20250810","2542423052","일반원룸","원룸","500","45","12.9","4/4","","삼성공인중개사사무소","","","https://m.land.naver.com/article/info/2542423052"
"20250810","2541820076","일반원룸","원룸","300","30","14.55","1/3","","주택114공인중개사사무소","","","https://m.land.naver.com/article/info/2541820076"
"20250810","2541817727","일반원룸","원룸","500","40","15","3/5","","역곡스마트공인중개사사무소","","","https://m.land.naver.com/article/info/2541817727"
"20250810","2541826100","일반원룸","원룸","500","35","15","4/4","","상상부동산공인중개사사무소","","","https://m.land.naver.com/article/info/2541826100"
"20250810","2541830850","일반원룸","원룸","1,000","35","17","3/6","","상상부동산공인중개사사무소","","","https://m.land.naver.com/article/info/2541830850"
"20250810","2541442699","일반원룸","원룸","1,500","65","28","3/5","","역곡스마트공인중개사사무소","","","https://m.land.naver.com/article/info/2541442699"
"20250810","2541396758","일반원룸","원룸","1,000","49","18.03","5/5","","삼성공인중개사사무소","","","https://m.land.naver.com/article/info/2541396758"
"20250810","2541441787","일반원룸","원룸","500","40","35","3/3","","역곡스마트공인중개사사무소","","","https://m.land.naver.com/article/info/2541441787"
"20250810","2539058772","일반원룸","원룸","1,000","40","16","2/3","","현대공인중개사사무소","","","https://m.land.naver.com/article/info/2539058772"
"20250810","2537952837","일반원룸","원룸","2,000","25","20","5/10","","상상부동산공인중개사사무소","","","https://m.land.naver.com/article/info/2537952837"
"20250810","2542682048","도시형생활주택","원룸","500","60","19.86","6/8","","광명스타공인중개사사무소","","","https://m.land.naver.com/article/info/2542682048"
"20250810","2542491476","일반원룸","원룸","500","55","19.24","7/9","","뉴스타공인중개사사무소","","","https://m.land.naver.com/article/info/2542491476"
"20250810","2542486899","일반원룸","원룸","3,000","65","29.44","4/10","","바른공인중개사사무소","","","https://m.land.naver.com/article/info/2542486899"
"20250810","2542491287","일반원룸","원룸","4,000","61","29.44","4/10","","바른공인중개사사무소","","","https://m.land.naver.com/article/info/2542491287"
"20250810","2541800398","일반원룸","원룸","3,000","55","19.81","4/7","","안녕내집부동산공인중개사사무소","","","https://m.land.naver.com/article/info/2541800398"
"20250810","2541341720","도시형생활주택","원룸","500","60","18.96","6/8","","광명스타공인중개사사무소","","","https://m.land.naver.com/article/info/2541341720"
"20250810","2542692792","일반원룸","원룸","2,000","60","27","3/5","","광명부동산114공인중개사사무소","","","https://m.land.naver.com/article/info/2542692792"
"20250810","2542690965","일반원룸","원룸","500","47","20","3/4","","금별 공인중개사사무소","","","https://m.land.naver.com/article/info/2542690965"
"20250810","2540682604","일반원룸","원룸","500","45","19","2/4","","뉴스타공인중개사사무소","","","https://m.land.naver.com/article/info/2540682604"
"20250810","2542185004","일반원룸","원룸","500","45","19","2/5","","새땅공인중개사사무소","","","https://m.land.naver.com/article/info/2542185004"
"20250810","2541766752","일반원룸","원룸","500","45","19","2/5","","새땅공인중개사사무소","","","https://m.land.naver.com/article/info/2541766752"
"20250810","2540055371","일반원룸","원룸","3,000","45","18","4/7","","뉴스타공인중개사사무소","","","https://m.land.naver.com/article/info/2540055371"
"20250810","2541429257","일반원룸","원룸","500","55","17.64","고/9","","플러스공인중개사사무소","","","https://m.land.naver.com/article/info/2541429257"
"20250810","2540788945","오피스텔","원룸","2,000","60","20","7/9","","힐스테이트광명부동산공인중개사사무소","","","https://m.land.naver.com/article/info/2540788945"
"20250810","2540703008","오피스텔","원룸","1,000","65","21.45","7/9","","부잣집공인중개사사무소","","","https://m.land.naver.com/article/info/2540703008"
"20250810","2539079295","일반원룸","원룸","3,000","45","23.5","중/7","","다모하부동산공인중개사사무소","","","https://m.land.naver.com/article/info/2539079295"
"20250810","2539491128","오피스텔","원룸","5,000","45","29.8","고/9","","금별 공인중개사사무소","","","https://m.land.naver.com/article/info/2539491128"
"20250810","2538137469","일반원룸","원룸","500","30","17","4/4","","뉴스타공인중개사사무소","","","https://m.land.naver.com/article/info/2538137469"
"20250810","2539057275","일반원룸","원룸","1,000","50","29","4/5","","늘다온공인중개사사무소","","","https://m.land.naver.com/article/info/2539057275"
"20250810","2537778271","일반원룸","원룸","3,000","50","23","4/7","","행운공인중개사사무소","","","https://m.land.naver.com/article/info/2537778271"
"20250810","2539695776","일반원룸","원룸","3,000","55","21","9/9","","뉴스타공인중개사사무소","","","https://m.land.naver.com/article/info/2539695776"
"20250810","2539348436","일반원룸","원룸","200","40","18","3/3","","새마을부동산 공인중개사사무소","","","https://m.land.naver.com/article/info/2539348436"
"20250810","2537952610","오피스텔","원룸","3,000","50","21.5","고/9","","금별 공인중개사사무소","","","https://m.land.naver.com/article/info/2537952610"
"20250810","2538246742","일반원룸","원룸","200","40","23.13","2/3","","새마을부동산 공인중개사사무소","","","https://m.land.naver.com/article/info/2538246742"
"20250810","2542564409","일반원룸","원룸","300","45","19","3/4","","이솔공인중개사사무소","","","https://m.land.naver.com/article/info/2542564409"
"20250810","2541045142","일반원룸","원룸","500","45","19.83","2/4","","롯데캐슬 공인중개사사무소","","","https://m.land.naver.com/article/info/2541045142"
"20250810","2538367346","일반원룸","원룸","1,000","50","23","3/5","","리더공인중개사사무소","","","https://m.land.naver.com/article/info/2538367346"
"20250810","2537674729","일반원룸","원룸","1,000","65","29.75","고/9","","롯데캐슬 공인중개사사무소","","","https://m.land.naver.com/article/info/2537674729"
"20250810","2539860633","일반원룸","원룸","1,000","53","18","중/10","","현대공인중개사사무소","","","https://m.land.naver.com/article/info/2539860633"
"20250810","2542342239","일반원룸","원룸","9,000","21","29","3/5","","장승공인중개사사무소","","","https://m.land.naver.com/article/info/2542342239"
"20250810","2539737626","일반원룸","원룸","300","42","18","고/9","","다모하부동산공인중개사사무소","","","https://m.land.naver.com/article/info/2539737626"
"20250810","2542557475","기타","원룸","1,000","53","21.48","6/10","","고산공인중개사","","","https://m.land.naver.com/article/info/2542557475"
"20250810","2541890584","일반원룸","원룸","500","55","19.05","14/15","","허브부동산공인중개사사무소","","","https://m.land.naver.com/article/info/2541890584"
"20250810","2539829008","일반원룸","원룸","1,000","53","19.83","중/10","","현대공인중개사사무소","","","https://m.land.naver.com/article/info/2539829008"
"20250810","2539825489","일반원룸","원룸","1,000","53","18","저/10","","현대공인중개사사무소","","","https://m.land.naver.com/article/info/2539825489"
"20250810","2540215156","일반원룸","원룸","1,000","53","20","중/10","","하늘공인중개사무소","","","https://m.land.naver.com/article/info/2540215156"
"20250810","2539760007","일반원룸","원룸","1,000","53","20","중/10","","다모하부동산공인중개사사무소","","","https://m.land.naver.com/article/info/2539760007"
"20250810","2541590914","일반원룸","원룸","1,000","40","16.52","중/6","","하늘공인중개사무소","","","https://m.land.naver.com/article/info/2541590914"
"20250810","2541582068","일반원룸","원룸","500","40","16.52","중/9","","하늘공인중개사무소","","","https://m.land.naver.com/article/info/2541582068"
"20250810","2541198001","일반원룸","원룸","2,000","30","16.5","중/6","","다모하부동산공인중개사사무소","","","https://m.land.naver.com/article/info/2541198001"
"20250810","2541020207","오피스텔","원룸","1,000","110","40.51","중/15","","다모하부동산공인중개사사무소","","","https://m.land.naver.com/article/info/2541020207"
"20250810","2540678933","일반원룸","원룸","1,000","53","21.48","8/9","","고산공인중개사","","","https://m.land.naver.com/article/info/2540678933"
"20250810","2539838043","기타","원룸","1,000","50","35","B1/2","","월드공인중개사사무소","","","https://m.land.naver.com/article/info/2539838043"
"20250810","2539332682","도시형생활주택","원룸","1,000","50","17.85","4/6","","삼보공인중개사사무소","","","https://m.land.naver.com/article/info/2539332682"
"20250810","2539370664","일반원룸","원룸","2,000","50","19.83","중/10","","88공인중개사사무소","","","https://m.land.naver.com/article/info/2539370664"
"20250810","2539331080","일반원룸","원룸","1,000","53","21","5/10","","고산공인중개사","","","https://m.land.naver.com/article/info/2539331080"
"20250810","2539099117","일반원룸","원룸","300","42","16.52","중/9","","하늘공인중개사무소","","","https://m.land.naver.com/article/info/2539099117"
"20250810","2539008947","일반원룸","원룸","500","40","16.52","저/9","","성원부동산공인중개사사무소","","","https://m.land.naver.com/article/info/2539008947"
"20250810","2538420913","일반원룸","원룸","1,000","53","20","중/10","","하늘공인중개사무소","","","https://m.land.naver.com/article/info/2538420913"
"20250810","2537998752","일반원룸","원룸","1,000","53","20","중/10","","대상부동산 공인중개사사무소","","","https://m.land.naver.com/article/info/2537998752"
"20250810","2537991177","일반원룸","원룸","500","40","19","중/6","","하늘공인중개사무소","","","https://m.land.naver.com/article/info/2537991177"
"20250810","2537612523","일반원룸","원룸","500","40","19.84","저/6","","다모하부동산공인중개사사무소","","","https://m.land.naver.com/article/info/2537612523"
"20250810","2537404055","일반원룸","원룸","1,000","53","21","고/10","","고산공인중개사","","","https://m.land.naver.com/article/info/2537404055"
"20250810","2538988146","일반원룸","원룸","1,000","53","29","8/8","","현대공인중개사사무소","","","https://m.land.naver.com/article/info/2538988146"
"20250810","2542668890","일반원룸","원룸","500","25","14","1/5","","토탈공인중개사사무소","","","https://m.land.naver.com/article/info/2542668890"
"20250810","2540873799","일반원룸","원룸","1,000","50","26.4","3/5","","소사별부동산공인중개사사무소","","","https://m.land.naver.com/article/info/2540873799"
"20250810","2542505647","일반원룸","원룸","500","50","24","2/3","","홈부동산공인중개사사무소","","","https://m.land.naver.com/article/info/2542505647"
"20250810","2542495432","기타","원룸","500","37","20","중/7","","현대소사역공인중개사사무소","","","https://m.land.naver.com/article/info/2542495432"
